KMEANS_RESULTS,1,9000000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.048,9.314,9.362,5
KMEANS_RESULTS,1,9000000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.045,9.602,9.647,6
KMEANS_FUTUREAPPLY,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,15.751,16.785,32.536,1
KMEANS_FUTUREAPPLY,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.771,15.373,33.144,2
KMEANS_FUTUREAPPLY,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.213,16.332,33.545,3
KMEANS_FUTUREAPPLY,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,16.936,15.989,32.925,4
KMEANS_FUTUREAPPLY,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.898,16.471,34.369,5
KMEANS_FUTUREAPPLY,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.121,16.767,33.888,6
KMEANS_FURRR,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.036,17.26,34.296,1
KMEANS_FURRR,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.256,18.19,35.446,2
KMEANS_FURRR,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,16.959,17.948,34.907,3
KMEANS_FURRR,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.013,17.786,34.799,4
KMEANS_FURRR,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,16.57,18.274,34.844,5
KMEANS_FURRR,1,11200000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,17.45,17.3,34.75,6
KMEANS_RESULTS,1,11200000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.074,18.692,18.766,1
KMEANS_RESULTS,1,11200000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.066,11.902,11.968,2
KMEANS_RESULTS,1,11200000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.065,11.485,11.55,3
KMEANS_RESULTS,1,11200000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.034,11.529,11.563,4
KMEANS_RESULTS,1,11200000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.059,11.95,12.009,5
KMEANS_RESULTS,1,11200000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.038,11.489,11.527,6
KMEANS_FUTUREAPPLY,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.655,20.489,44.144,1
KMEANS_FUTUREAPPLY,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,21.685,18.545,40.23,2
KMEANS_FUTUREAPPLY,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.144,18.442,38.586,3
KMEANS_FUTUREAPPLY,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.387,18.972,39.359,4
KMEANS_FUTUREAPPLY,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.351,19.007,39.358,5
KMEANS_FUTUREAPPLY,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.32,19.342,39.662,6
KMEANS_FURRR,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.206,19.6,39.806,1
KMEANS_FURRR,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.812,21.492,42.304,2
KMEANS_FURRR,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.2,21.782,41.982,3
KMEANS_FURRR,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.962,21.167,42.129,4
